avgCost,classify,serviceRate,environmentRate,tel,tasteRate,rid,hours,address,name
358,"[""中式料理"",""台菜餐廳""]",0.75,0.75,,0.85,996152,[],"25.10382801674,121.52245201525",洪樓小館
198,"[""亞洲料理"",""越南料理""]",0.75,0.7,04-2706-4480,0.9,15176,"[""10:00~14:00"",""17:00~22:00""]","24.17282701994,120.63728700707",金邊小吃店
400,"[""中式料理"",""客家菜""]",0.75,0.75,,0.75,85705,[],"24.3988475126,120.79820291131",穗花山奈
122,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.75,0.6,02-8652-3190,0.7,17784,"[""11:00~22:00""]","25.011911930379174,121.465834837004",Starbucks Coffee 統一星巴克(板橋店)
347,"[""咖啡、簡餐、茶"",""複合式""]",0.75,0.75,06-229-2699,0.75,53727,[],"22.995459711453815,120.20989802399542",新葡苑(新光三越)
138,"[""鍋類"",""涮涮鍋""]",0.6,0.6,02-8252-8740,0.7,48185,[],"25.03075200207,121.47796700648",樂錢嘟日式刷刷鍋(板橋民治店)
210,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.5,0.5,02-2620-2359,0.5,42938,[],"25.17385900911,121.45088100529999",藍石頭咖啡館
70,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.5,0.4,06-303-1580,0.65,36079,"[""10:00~22:00""]","22.98680901629,120.19780300280999",Mister Donut 統一多拿滋(台南新天地門市)
82,"[""小吃"",""麵攤、麵店""]",0.7,0.65,,0.75,1205384,"[""06:00~20:00""]","25.0683209,121.4864222",三重現做赤肉焿(三重力行店)
155,"[""速食料理"",""漢堡、炸雞""]",0.7,0.6,02-2381-5260,0.7,1189820,[],"25.047034,121.5160783",樂檸漢堡(台北 · 北車誠品門市)
300,"[""日式料理"",""其他日式料理""]",0.85,0.75,,0.7,1148213,[],"24.94551490247,121.37799871367001",麵屋。濃
400,"[""中式料理"",""海鮮餐廳""]",1,0.65,0910-567-872,0.9,977750,[],"24.28207560648,120.58140451013",慶東大閘蟹生態農場
100,"[""冰品、飲料、甜湯"",""冰淇淋""]",0.95,0.9,02-6638-6708,0.9,933046,"[""11:00~19:00""]","25.04370780953,121.55932511112002",8%ice 冰淇淋專門店(台北松菸誠品門市)
984,"[""異國料理"",""希臘料理""]",0.75,0.75,03-533-6007,0.6,959364,"[""17:30~22:00"",""11:30~14:00""]","24.81327901171,120.97393801909",Roast Restaurant
645,"[""日式料理"",""綜合日式料理""]",0.65,0.4,02-2948-7137,0.9,20673,"[""11:30~14:30"",""17:30~21:20""]","24.9988260017,121.51297401071",石山日本料理(中和店)
67,"[""中式料理"",""麵食點心""]",0.75,0.15,02-2989-9554,0.65,20136,[],"25.081084007130002,121.49363201767001",阿滿鍋貼
75,"[""咖啡、簡餐、茶"",""茶專賣""]",0.7,0.7,06-214-2399,0.7,702300,"[""10:00~22:00""]","22.99011810245,120.19907001265001",茶都里日本茶の専門店
60,"[""小吃"",""其他小吃""]",0.5,0.25,0963-420-858,0.9,937194,[],"22.987324108499998,120.20164500347998",幸福鍋貼
43,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.95,0.7,03-468-3235,0.85,946984,"[""10:30~21:30""]","24.94007841693,121.21414710197999",品可
85,"[""咖啡、簡餐、茶"",""咖啡專賣""]",1,0.75,02-2756-0567,1,148027,"[""07:00~19:30"",""10:00~18:00""]","25.0516590167,121.56292700015",QahWA Cafe咖瓦咖啡專賣
120,"[""冰品、飲料、甜湯"",""冰淇淋""]",0.85,0.7,0978-055-352,0.75,967650,[],"24.17639201473,120.64512201196",A LAB冰淇淋實驗所
83,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.75,0.9,03-956-1505,0.75,1179965,[],"24.6750247,121.7699889",小島日和
95,"[""咖啡、簡餐、茶"",""茶專賣""]",0.75,0.9,02-8521-8718,0.75,1173869,"[""11:30~20:30""]","25.0443707,121.56289",十間茶屋
34,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.6,0.75,,0.8,971082,[],"23.10243421754,121.37887001128",成功豆花
472,"[""鍋類"",""壽喜燒""]",1,0.75,02-2362-9629,0.75,1006872,"[""11:30~21:00""]","25.01461600914,121.53423001629",壽喜燒但馬屋
0,"[""異國料理"",""義式料理""]",0.95,0.85,04-836-4561,0.85,962866,"[""17:00~22:00"",""11:30~15:00""]","23.958631016800002,120.57095300292",披蕯工廠Pizza Factory(員林店)
48,"[""小吃"",""其他小吃""]",0.9,0.4,02-8787-6066,0.9,939246,"[""11:00~20:00""]","25.04342301164,121.56863801003996",捲餅達人
441,"[""亞洲料理"",""韓式料理""]",0.85,0.65,04-2319-6182,0.8,87387,"[""18:00~21:30"",""11:30~14:00""]","24.1568070103,120.65631901577",佐踏韓國料理
475,"[""主題特色餐廳"",""酒吧 Lounge Bar""]",0.75,0.9,02-8771-8283,0.9,22278,"[""00:00~02:30"",""18:30~02:30""]","25.03858501954,121.55255901361001",Duckbill Darts Bar & Restaurant
610,"[""中式料理"",""北京菜""]",0.65,0.55,02-2368-0058,0.65,46205,[],"25.021605015560002,121.52750600322",北京樓
840,"[""中式料理"",""台菜餐廳""]",0.35,0.45,02-2325-4930,0.7,116005,[],"25.03433201103,121.55712500531",小林海產店
52,"[""中式料理"",""麵食點心""]",0.6,0.5,03-456-0686,0.85,616212,[],"24.9582677157,121.2387196073",868大水餃專賣店
131,"[""鍋類"",""其他鍋類""]",0.6,0.5,02-2240-0099,0.85,597028,[],"24.999820002619998,121.50570700473",喜鍋屋
267,"[""咖啡、簡餐、茶"",""複合式""]",0.8,0.8,02-8693-3618,0.75,753380,"[""9:00~21:00"",""11:00~21:00""]","25.06988591435,121.63897020409001",Mutto 牧童咖啡
50,"[""早餐"",""中式早餐""]",0.6,0.5,03-595-2757,0.7,610738,[],"24.73804500922,121.08727801875",阿胖豆漿店
800,"[""異國料理"",""義式料理""]",0.75,0.95,04-2242-1812,0.7,1154039,"[""07:00~21:00""]","24.18384790603,120.68623891901001",Fatty's 義式創意餐廳-崇德旗艦店
138,"[""異國料理"",""義式料理""]",0.7,0.75,02-2388-2058,0.7,631708,"[""17:00~21:00"",""11:00~14:00""]","25.045276009530003,121.50723701493003",菓菓廚房cafe
39,"[""小吃"",""臭豆腐""]",1,1,02-2662-1025,1,620898,"[""11:00~20:30""]","25.001179319200002,121.61256710073",大春串燒夯豆腐
52,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.45,0.5,02-2888-3388,0.85,33168,[],"25.09451001779,121.52612201559",小紅帽烘焙屋
354,"[""中式料理"",""粵菜 港式飲茶""]",0.5,0.5,02-2989-8199,0.55,51980,[],"25.07239001459,121.47121301488001",京華國際宴會廳
207,"[""咖啡、簡餐、茶"",""咖啡專賣""]",0.7,0.85,02-2362-9981,0.6,46956,[],"25.02573594769058,121.53365746517238",Cafe Bastille
384,"[""異國料理"",""義式料理""]",1,1,02-3393-1655,1,581273,[],"25.039405902859997,121.53092491992994",夏爾帕尼義式廚房 Sherpa Kitchen
75,"[""小吃"",""其他小吃""]",0.65,0.65,0939-217-993,0.7,46015,[],"25.082840010840002,121.46280600777",阿芳蚵仔麵線(創始店)
46,"[""冰品、飲料、甜湯"",""果汁""]",0.7,0.55,02-2793-3739,0.85,44977,[],"25.07995300139,121.59232200839",水巷茶弄(內湖康寧店)
307,"[""日式料理"",""其他日式料理""]",0.7,0.45,,0.65,451918,[],"22.6614210062,120.30724700477",月島文字燒(明誠店)
79,"[""中式料理"",""麵食點心""]",0.7,0.5,07-558-8616,0.75,72941,"[""10:00~22:00""]","22.66414600447,120.3108780197",浙江俞記(裕誠店)
118,"[""亞洲料理"",""越南料理""]",0.7,0.6,02-2886-7252,0.9,94729,"[""11:00~21:00""]","25.08151500772,121.52104100634",梅卿越南料理
199,"[""咖啡、簡餐、茶"",""咖啡專賣""]",1,1,07-974-0068,1,69966,[],"22.656554502119718,120.29306404206348",蓁品咖啡
160,"[""鍋類"",""麻辣火鍋""]",0.75,0.7,02-2888-1189,0.75,69879,"[""11:30~23:30""]","25.09220501321,121.52568100156",尚品迷你麻辣涮涮鍋
134,"[""中式料理"",""麵食點心""]",0.5,0.4,,0.6,63567,[],"24.66927543496418,121.74460740350102",鴨肉送(阿忠小吃)
55,"[""中式料理"",""麵食點心""]",1,0.75,06-220-2887,1,63197,[],"22.99773401597,120.19540400171",50年劉家汕頭麵
118,"[""小吃"",""其他小吃""]",0.65,0.5,02-2559-8060,0.75,31487,"[""10:30~00:00""]","25.056888004850002,121.51488701314",小廚師花枝羹
129,"[""亞洲料理"",""越南料理""]",0.9,0.4,06-289-9820,1,77396,[],"22.980158017489998,120.21849400194",滇緬雲南風味小吃
28,"[""小吃"",""其他小吃""]",0.85,0.5,0932-666-711,0.7,83419,[],"24.556076001090002,120.81790900542",銅鑼蛋餅煎包
77,"[""中式料理"",""麵食點心""]",0.65,0.4,02-3501-2736,0.65,83082,[],"24.94228300934,121.37295801471",胡同43
61,"[""中式料理"",""麵食點心""]",0.45,0.35,04-2632-8280,0.65,106177,[],"24.181378600459997,120.59329271817",小天津手工麵館
64,"[""小吃"",""其他小吃""]",0.5,0.65,02-8785-1297,0.75,28171,"[""07:00~23:00""]","25.04346000032,121.5809040004",春來蚵仔麵線
68,"[""烘焙、甜點、零食"",""休閒零食""]",0.6,0.75,04-776-0229,0.95,88149,[],"24.058894019209998,120.43122201019001",東華麵茶
2125,"[""主題特色餐廳"",""溫泉餐廳""]",0.5,0.65,02-2892-4546,0.5,92256,[],"25.13763701127,121.51358201151",春天酒店
423,"[""烘焙、甜點、零食"",""休閒零食""]",0.7,0.7,02-2457-1848,0.85,91168,[],"25.10288900428,121.76397401671001",晨洸果子坊
22,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.7,0.75,02-2712-8182,0.75,54119,[],"25.05363600288,121.54940001406001",爵士西點麵包
50,"[""小吃"",""其他小吃""]",0.75,0.7,03-562-0875,0.95,31799,"[""06:00~09:00"",""16:00~23:00""]","24.802988645210696,120.97092009853534",車站前肉羹
94,"[""咖啡、簡餐、茶"",""咖啡專賣""]",1,0.5,03-479-3598,0.75,41992,"[""09:00~18:00""]","24.87323100084,121.20253501729",年輕的老頭自家烘焙咖啡
832,"[""咖啡、簡餐、茶"",""複合式""]",0.75,0.95,,0.7,29481,[],"24.55686800594,120.98319801009",容園谷景觀渡假山莊
68,"[""小吃"",""肉圓""]",0.7,0.45,0922-856-023,0.85,926644,[],"25.0530960185,121.56052200619",真味肉圓
69,"[""小吃"",""鹹酥雞、炸雞排""]",0.5,0.4,0915-638-598,0.65,1018464,[],"24.966490106570003,121.23649490724",陳記鹹酥雞 - 中園總店
578,"[""鍋類"",""麻辣火鍋""]",0.65,0.65,02-2202-4745,0.65,19799,[],"25.02495701018,121.42247601704",翁記麻辣火鍋
65,"[""中式料理"",""粵菜 港式飲茶""]",0.75,0.5,02-8927-2561,0.75,19471,"[""11:00~22:30""]","25.01054401763,121.52048201605",蓮記蓮薌冰糖蓮子
136,"[""異國料理"",""其他異國料理""]",0.5,0.3,02-8780-5566,0.65,31864,"[""10:00~23:00""]","25.035645513033515,121.56711031055282",都拿其堡Doner Rebab
345,"[""異國料理"",""義式料理""]",0.6,0.6,03-573-9643,0.75,25579,[],"24.79876900292,120.99180001104",竹籬義大利餐廳
400,"[""異國料理"",""美式料理""]",0.6,0.65,049-239-2398,0.6,24883,[],"23.95560100339,120.68264001375",椰子樹下休閒餐廳
146,"[""鍋類"",""其他鍋類""]",0.7,0.75,04-2531-9522,0.7,21763,"[""15:00~24:00""]","24.211534665984523,120.70348583650296",晶盈晶寶臭臭鍋
138,"[""冰品、飲料、甜湯"",""甜品、甜湯""]",0.8,0.8,03-584-9203,0.8,125055,"[""09:00~21:00""]","24.70559921079,121.18179551476001",阿珠擂茶
268,"[""鍋類"",""其他鍋類""]",0.75,0.75,02-2835-5677,0.75,991542,[],"25.111857009,121.53136701172001",一五一食時尚鮮鍋 151-10 Hot Pot(高島屋百貨店)
35,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.75,0.65,04-9290-0299,1,118063,"[""13:00~22:30"",""10:00~22:30""]","23.966433010179998,120.96818701277",嘟嘟冷熱冰
52,"[""小吃"",""其他小吃""]",0.6,0.7,049-231-0811,0.75,928072,[],"23.97787700724,120.68547000158",世傳魷魚羹 肉羹
321,"[""異國料理"",""義式料理""]",0.5,0.7,03-759-3838,0.65,942652,[],"24.68946240503,120.90235770263004",BRAVO普拉伯義大利坊(苗栗頭份店)
85,"[""小吃"",""其他小吃""]",0.65,0.55,04-2302-8436,0.5,955894,[],"24.148872007410002,120.66676770206004",葉小籠包
514,"[""鍋類"",""麻辣火鍋""]",0.9,0.9,07-777-7726,0.85,993638,[],"22.643909204189065,120.35158713033674",富鼎軒巴蜀麻辣燙
550,"[""咖啡、簡餐、茶"",""複合式""]",0.75,0.75,06-252-6156,0.75,1031886,[],"23.02095611638,120.20144121757001",五五禾概念套餐
304,"[""鍋類"",""其他鍋類""]",0.25,0.4,08-766-6282,0.25,51848,[],"22.68359300108,120.48512000027999",千葉火鍋(屏東尊爵館)
519,"[""日式料理"",""居酒屋""]",0.9,0.75,,0.95,1068030,[],"22.61040501253,120.31010701698",築炭串燒居酒屋
0,"[""冰品、飲料、甜湯"",""冰淇淋""]",0.75,0.75,04-2302-7738,0.75,1072390,[],"24.148873116009998,120.66244720473",Bulga 寶格冰淇淋
500,"[""燒烤類"",""炭烤串燒""]",0.75,0.75,,0.75,1042332,[],"25.06802251937,121.51081350094",燒蝦
308,"[""中式料理"",""台菜餐廳""]",0.75,0.85,03-470-9780,0.85,931758,"[""10:00~21:00""]","24.8754499067,121.21314401584006",發中發甕缸雞
364,"[""中式料理"",""海鮮餐廳""]",0.65,0.5,08-886-9979,0.7,987996,[],"21.97415260305,120.71846870222001",阿三哥海產店
40,"[""小吃"",""其他小吃""]",0.65,0.45,,0.7,983366,[],"22.99558080399,120.21678601818999",加依軒手工湯包
0,"[""異國料理"",""其他異國料理""]",0.4,0.65,02-2397-9661,0.5,1039600,"[""11:00~22:00""]","25.03391401073,121.52432231434999",沐樂咖啡
665,"[""日式料理"",""綜合日式料理""]",0.7,0.75,03-573-3996,0.75,1036672,[],"24.794770901699998,120.97814731042",吟川日式料理
72,"[""冰品、飲料、甜湯"",""冰淇淋""]",0.7,0.6,03-571-0973,0.75,952608,[],"24.79274600574,121.00256800241",三層山
29,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.25,0.25,06-260-8312,0.75,735876,[],"22.97389101748,120.22278501809001",晴天包子Sunny Steamed Buns
39,"[""冰品、飲料、甜湯"",""飲料專賣店""]",0.75,0.5,0933-384-813,1,77091,"[""17:00~24:00""]","21.94584600204,120.79604701271",墾丁QQ蛋奶
179,"[""中式料理"",""麵食點心""]",0.65,0.4,02-2393-5994,0.75,73053,"[""17:00~21:00"",""11:00~14:00""]","25.03873101747,121.5254550026",德忞牛肉麵
501,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.95,0.85,0981-936-235,1,105835,[],"24.99306401588,121.46132601991",小侯手工烘焙鮮奶厚片
660,"[""燒烤類"",""炭烤串燒""]",0.85,0.75,02-2740-1227,0.9,8623,[],"25.04434301371,121.55123001356",秋吉日式串燒(市民大道店)
430,"[""日式料理"",""居酒屋""]",1,0.9,02-2503-1993,1,108502,"[""17:00~01:00""]","25.05758900962,121.54171600139",回憶橫丁居食屋
70,"[""中式料理"",""四川菜""]",0.35,0.25,0932-109-006,0.45,2733,"[""17:00~24:00"",""00:00~01:00""]","24.17884001354,120.64391500168",徐師父麻辣臭豆腐(逢甲總店)
455,"[""燒烤類"",""炭烤串燒""]",0.5,0.25,02-2368-7458,0.5,117522,"[""12:00~22:00"",""12:00~00:00""]","25.012761001730002,121.53593101492001",燒肉王子
127,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",1,1,06-214-6880,1,88211,[],"22.98152101935,120.20757200323",綠綠小麥 手感烘焙 Dazzling Wheat
128,"[""亞洲料理"",""韓式料理""]",0.5,0.5,03-436-2487,0.75,92187,[],"24.957451000259997,121.23878101465",麻浦園
50,"[""小吃"",""其他小吃""]",0.9,0.5,,1,63568,[],"24.80193520436136,120.97170395833959",新竹城隍廟燒麻糬
113,"[""速食料理"",""漢堡、炸雞""]",0.75,0.75,04-787-0470,0.9,34577,"[""07:00~24:00""]","24.0228040141,120.54245000546",麥當勞(花壇店)
94,"[""速食料理"",""漢堡、炸雞""]",0.5,0.5,03-524-0221,0.65,33993,"[""00:00~24:00""]","24.80352700384,120.97133301633001",麥當勞
419,"[""咖啡、簡餐、茶"",""複合式""]",1,1,03-252-0525,1,957588,"[""11:00~21:30"",""11:00~22:00""]","24.96239791964,121.22346010983",古典玫瑰園(中壢Sogo店)
0,"[""冰品、飲料、甜湯"",""甜品、甜湯""]",0.75,0.75,0956-633-636,0.85,1004952,[],"22.99728060933,120.19889530331001",巷里食麵茶
100,"[""烘焙、甜點、零食"",""西點烘焙、麵包""]",0.95,0.85,02-2515-4568,0.95,1068698,"[""11:00~19:00""]","25.06679130212,121.53591181933",Butter & Pie法國手工甜點
2500,"[""異國料理"",""美式料理""]",0.95,0.95,02-6626-2882,1,1036500,"[""18:00~22:00"",""11:30~14:30""]","25.044980219040003,121.56150440990001",誠品行旅In Between
39,"[""中式料理"",""麵食點心""]",0.6,0.5,,0.75,40892,"[""14:00~18:30""]","24.55196101943,120.81913501355",山東蔥油餅
337,"[""中式料理"",""其它中式料理""]",0.85,0.6,,0.85,615470,[],"23.69363301375,120.70687800345996",咱兜黃金脆皮雞
475,"[""日式料理"",""居酒屋""]",0.95,1,0978-696-529,1,1077048,[],"22.623945912579998,120.30839141055",燒鳥橫丁
162,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.5,0.85,07-241-9991,0.5,1179062,[],"22.6198532,120.2967831",夜貓子雪花氷
350,"[""冰品、飲料、甜湯"",""飲料專賣店""]",0.75,0.9,0927-857-603,0.85,1072824,"[""10:30~18:00""]","23.03339540206,120.30951440588",找春文創食堂
600,"[""燒烤類"",""日式燒肉""]",0.75,0.75,,0.75,1132373,[],"25.05022861432,121.52213470318",西頭燒肉
750,"[""異國料理"",""其他異國料理""]",0.95,0.95,,0.75,1077066,[],"24.802278408299998,120.97845270702001",夠意思go ease餐酒館
200,"[""烘焙、甜點、零食"",""甜點專賣""]",0.85,1,,0.85,1108448,"[""11:00~21:00""]","24.83215470006,121.01114621263",七四甜創
74,"[""小吃"",""其他小吃""]",0.65,0.55,04-2636-1818,0.75,34055,[],"24.23351201346,120.55846000918",沙鹿肉圓福
157,"[""小吃"",""其他小吃""]",0.95,0.75,07-550-6663,0.95,1073824,[],"22.66508190667,120.30467450323003",良食健康低卡餐
168,"[""素食"",""中式""]",0.5,0.5,08-777-3385,0.5,147717,"[""17:00~22:00"",""11:00~14:00""]","22.60094141927,120.48855711911997",綠菓蔬
455,"[""異國料理"",""美式料理""]",0.3,0.4,04-2395-0530,0.45,1017672,[],"24.14788061394,120.70104891862",牧森牛排
108,"[""小吃"",""臭豆腐""]",0.75,0.7,04-2235-0222,0.85,1012242,[],"24.16286301039,120.68577000308001",三姨素食(崇德店)
584,"[""日式料理"",""綜合日式料理""]",0.6,0.75,02-2653-7575,0.75,946198,"[""12:00~14:00"",""17:30~21:30""]","25.04614500704,121.61537000783999",十盛 鮨 板前料亭
200,"[""烘焙、甜點、零食"",""休閒零食""]",0.45,0.5,03-832-2031,0.7,113452,[],"23.975899017539998,121.60731801964",百年傳奇
50,"[""小吃"",""其他小吃""]",0.6,0.35,,0.65,109050,[],"25.05864400459,121.51956900008",雙連廣東粥麵
690,"[""日式料理"",""綜合日式料理""]",0.9,0.9,03-522-3503,0.9,1026342,[],"24.80574810733,120.97029220462001",味衛門日式手創料理
89,"[""小吃"",""其他小吃""]",0.65,0.5,0933-376-751,0.75,110675,"[""00:00~03:00"",""20:30~03:00""]","24.98812901291,121.44829900955003",珍珍蚵仔煎煎虱目魚肚
129,"[""中式料理"",""其它中式料理""]",0.6,0.6,07-747-3687,0.75,137661,"[""11:00~20:00""]","22.644559009960002,120.36645901951",阿蘭麵店
149,"[""咖啡、簡餐、茶"",""複合式""]",0.85,0.9,04-2329-3185,0.9,1025608,[],"24.15469901115,120.66785401621",豆吉小舖豆漿早午餐專賣店
67,"[""冰品、飲料、甜湯"",""剉冰、豆花""]",0.5,0.65,06-275-7609,0.65,83711,[],"22.99328100849,120.22831600561001",冰礦
206,"[""日式料理"",""綜合日式料理""]",0.65,0.45,,0.35,118752,[],"25.01395300536,121.4640900094",八千代日式料理(環球購物中心板橋店)
650,"[""咖啡、簡餐、茶"",""複合式""]",0.85,0.85,02-2321-1818,0.85,76686,[],"25.045031005760002,121.52208500846001",台北喜來登大飯店-The Lounge大廳酒吧
122,"[""咖啡、簡餐、茶"",""複合式""]",0.45,0.5,07-968-5252,0.4,102761,[],"22.63287101878,120.2943500199",彩色巴黎(中華店)
347,"[""異國料理"",""美式料理""]",0.75,0.9,02-8501-1112,0.4,113901,"[""07:00~22:30""]","25.082824003219997,121.5550879087",Carino卡瑞諾西餐廳
325,"[""鍋類"",""涮涮鍋""]",0.9,0.85,02-2541-9898,0.75,1013044,[],"25.06074620734,121.52090001594999",鍋吤滿
215,"[""亞洲料理"",""韓式料理""]",0.5,0.55,03-574-8823,0.35,943044,"[""17:00~21:00"",""11:30~14:30""]","24.80093571213,120.99460680080993",非常石鍋(新竹建中店)
200,"[""早餐"",""西式早餐""]",0.75,0.75,06-200-8953,0.85,964770,[],"22.998330805450003,120.23387441135999",A Way Cafe
175,"[""燒烤類"",""鐵板燒""]",0.6,0.7,02-2362-1183,0.95,920546,"[""11:30~22:30""]","25.01208691391,121.53547500069",甘丹鐵板燒
170,"[""亞洲料理"",""韓式料理""]",0.5,0.45,02-2735-1056,0.65,7052,"[""11:30~14:30"",""17:30~21:00""]","25.02729201624,121.56234901133",朝鮮閣
438,"[""咖啡、簡餐、茶"",""複合式""]",0.9,1,04-2201-7999,0.75,1069220,[],"24.16174811205,120.66751861732",CMYK GALLERY
727,"[""中式料理"",""台菜餐廳""]",0.75,0.75,02-2897-5555,0.85,17016,[],"25.13763700022,121.51358200785",春天酒店-南國風情餐廳
