tel,name,tasteRate,serviceRate,environmentRate,hours,address,avgCost,rid,classify
03-288-9602,OMAYA春川炒雞(楊梅店),0.85,0.85,0.8,,"24.90962711263,121.15224840299001",286,1055734,"亞洲料理,韓式料理"
02-2495-1056,楊家雞捲,0.65,0.6,0.55,,"25.02375800136,121.7239730008",59,41960,"小吃,其他小吃"
02-2225-8979,癈墟早午餐Fresh Brunch,0.75,0.7,0.8,08:00~16:00,"25.004309855997978,121.47582893252292",193,943216,"早餐,西式早餐"
02-2761-3919,小散漫 c'est si bon,0.7,0.85,0.9,13:00~20:00,"25.052234916979998,121.55784801862",281,598710,"咖啡、簡餐、茶,複合式"
06-298-6586,御品饗,0.9,0.9,0.8,,"22.98186341586,120.21171750625008",388,946070,"中式料理,粵菜 港式飲茶"
08-832-9218,葉家肉粿,0.85,0.65,0.5,,"22.46494701978,120.448849016",39,42127,"小吃,其他小吃"
04-836-4864,右舍咖啡,0.75,0.75,0.8,,"23.95756201977,120.57399801456",105,65554,"咖啡、簡餐、茶,複合式"
06-224-1422,哈利速食,0.8,0.7,0.65,,"22.99297000611,120.19957901013",50,115767,"早餐,西式早餐"
05-221-3079,微笑火雞肉飯,0.75,0.75,0.6,06:00~13:30,"23.533198013689997,120.43701501902001",76,106959,"小吃,其他小吃"
03-531-7678,金老爹港式飲茶,0.7,0.7,0.55,"17:00~22:00,11:00~14:00","24.816814116449997,120.97059301334",229,102913,"異國料理,其他異國料理"
07-588-4521,舊城傳統美食,0.9,0.7,0.65,10:00~22:00,"22.6823620145,120.29067200251001",95,46449,"小吃,其他小吃"
06-236-5151,CHADOR,0.8,0.75,0.8,,"22.994526109930003,120.21788701479001",237,96440,"咖啡、簡餐、茶,複合式"
0925-040-508,老二腿庫飯,0.8,0.65,0.5,,"22.614055005810002,120.29921800174",177,69564,"中式料理,台菜餐廳"
02-2543-1817,馬友友印度廚房 Mayur Indian Kitchen(新生北路店),0.7,0.6,0.6,17:00~21:30,"25.046288188135488,121.53151228692393",447,586489,"亞洲料理,印度料理"
0961-071-077,小喬新疆羊肉串,0.85,0.7,0.5,17:00~1:00,"25.0315680018,121.47479301073001",234,38289,"燒烤類,炭烤串燒"
03-526-4505,竹山意麵,0.75,0.5,0.4,07:00~21:00,"24.8084680093,120.96467501475",66,47430,"中式料理,麵食點心"
06-208-5152,Kinks Pub 老房子,0.6,0.7,0.95,,"22.99055801808,120.21216200478001",233,59721,"異國料理,美式料理"
02-2536-2828,丸龜製麵(新光三越南西分店),0.85,0.65,0.6,11:30~21:00,"25.05237700967,121.52069961267995",172,691456,"日式料理,日式麵食專賣"
02-2362-9963,舒果新米蘭蔬食(台北羅斯福店),0.8,0.9,0.85,"17:30~22:00,11:30~14:30","25.026227000059997,121.5233490003",417,109362,"異國料理,其他異國料理"
02-2755-7722,紅麻辣老鍋,0.8,0.8,0.7,"00:00~03:00,17:30~03:00","25.03422021098,121.55684050114",0,1036644,"鍋類,麻辣火鍋"
03-922-0928,香料廚房(員山店),0.75,0.75,0.75,,"24.72155300099,121.73826501687999",271,58197,"主題特色餐廳,其它主題餐廳"
06-221-2727,福樂屋,0.9,0.75,0.75,,"22.994283003619998,120.20274501885",74,35871,"烘焙、甜點、零食,西點烘焙、麵包"
03-476-8668,卡托米利咖啡,0.6,0.55,0.7,"10:00~21:00,10:00~20:00","24.9412680093,120.99033800257",300,73720,"主題特色餐廳,景觀餐廳"
,芙兒鬆餅左營店,0.75,0.7,0.65,,"22.659584500650002,120.30688730566",210,927036,"咖啡、簡餐、茶,複合式"
07-556-1160,君鴻國際酒店-百匯柏麗廳(原金典酒店),0.8,0.85,0.85,,"22.644889507480002,120.31253450068",783,756262,"buffet自助餐,複合式"
04-2313-6430,王品牛排(台中文心店),0.7,0.9,0.75,"17:30~22:00,11:30~14:30","24.17051100742,120.65914901462",1278,15522,"異國料理,美式料理"
07-823-3699,天仁家族天仁喫茶趣(夢時代店),0.85,0.85,0.85,11:00~22:00,"22.59574200511,120.30733501611999",319,34412,"主題特色餐廳,其它主題餐廳"
03-422-4658,Angel's T.C.F.,0.75,0.8,0.75,10:30~00:00,"24.95624600465,121.22592400123008",358,695848,"咖啡、簡餐、茶,複合式"
04-2662-0336,義米蘭Pizza&Pasta(沙鹿店),0.75,0.85,0.85,11:00~22:00,"24.24120470696,120.56510641005",0,1072604,"異國料理,義式料理"
03-552-0158,新橋燒肉屋(竹北店),0.8,0.7,0.7,,"24.83153300199,121.01041301571",536,43438,"燒烤類,炭烤串燒"
02-2739-9108,炙酒宅居酒屋,0.75,0.75,0.8,,"25.026503005570003,121.55164101343",890,92650,"日式料理,居酒屋"
02-2902-1770,柒串燒屋-輔大店,0.9,0.85,0.7,,"25.03248091706,121.43336201823",224,1085291,"燒烤類,炭烤串燒"
02-2597-1234,亞都麗緻大飯店-巴黎廳1930,0.8,0.9,0.9,18:00~22:30,"25.0627740175,121.52981801978001",1963,15780,"異國料理,法式料理"
04-2471-9198,大江戶町,0.75,0.75,0.85,"11:00~15:00,17:00~00:00","24.13612170421,120.64137680066",679,596874,"日式料理,居酒屋"
0911-817-265,都壽司,0.7,0.6,0.55,"17:00~21:00,12:00~14:00","24.97648101108,121.25617700429",268,42461,"日式料理,生魚片、壽司專賣"
02-8712-3863,十里安手麵(慶城店),0.75,0.8,0.75,"11:00~22:00,11:00~21:30","25.052596009560002,121.5444550033",362,593116,"中式料理,麵食點心"
02-2537-7080,凱越越南風味小火鍋,0.7,0.6,0.75,"11:30~15:00,17:30~22:30","25.051800418640003,121.5319889048",394,1076932,"異國料理,其他異國料理"
03-520-0351,草根廚房,0.8,0.65,0.7,"17:00~21:00,11:30~14:00","24.76081000736,120.96051200257999",487,42381,"中式料理,台菜餐廳"
04-2220-0858,老賴紅茶,0.75,0.6,0.45,09:00~18:00,"24.141868002259997,120.67975100041",25,45898,"冰品、飲料、甜湯,飲料專賣店"
02-2711-2705,越娘 騷豆花,0.8,0.6,0.6,,"25.040444014760002,121.54696300526001",143,73979,"亞洲料理,越南料理"
02-2579-6677,頂焰Topfire精肉小酒館,0.95,0.85,0.8,"00:00~01:00,17:30~01:00","25.04464301747,121.55335401985",1168,629540,"日式料理,其他日式料理"
07-556-9960,FUN Tower 日式可麗餅-高雄旗艦店,0.85,0.85,0.75,,"22.662939402899998,120.30695030793",125,1018016,"烘焙、甜點、零食,西點烘焙、麵包"
06-251-8133,萬香土產紅燒羊肉爐,0.8,0.7,0.75,"00:00~03:00,16:00~03:00","23.00745600016,120.20972800654",317,34751,"鍋類,羊肉爐"
02-2306-0935,小南鄭記台南碗粿(龍山總店),0.8,0.7,0.65,09:00~22:00,"25.03555200468,121.49920901597",58,23044,"小吃,其他小吃"
02-2910-6910,朝鮮味韓國料理(新店分店),0.65,0.6,0.55,11:00~21:30,"24.98298291891,121.54283600020999",245,470940,"亞洲料理,韓式料理"
02-2321-1818,台北喜來登大飯店-辰園,0.8,0.75,0.8,"18:00~22:00,11:30~14:30","25.04503100882,121.52208501249001",1157,29927,"中式料理,粵菜 港式飲茶"
02-2557-2780,周照子鐵板清粥小菜,0.75,0.55,0.55,17:00~02:00,"25.05782502683386,121.51715757230646",235,578050,"中式料理,其它中式料理"
02-2910-9179,意享義大利餐坊,0.75,0.75,0.7,10:00~22:00,"24.96754701035,121.54265901758001",284,66985,"異國料理,義式料理"
06-236-0855,三胡町-Bistro,0.95,0.9,0.95,"11:00~14:00,17:00~02:00,00:00~02:00","22.988067100069998,120.21602430018",272,1037992,"主題特色餐廳,酒吧 Lounge Bar"
02-8786-0810,陽春商號,0.9,0.75,0.9,11:00~23:00,"25.035369061154316,121.5576928431144",379,4129,"咖啡、簡餐、茶,咖啡專賣"
02-2376-3241,香格里拉台北遠東國際大飯店-ibuki日本料理,0.7,0.8,0.85,"18:00~21:30,11:30~14:30","25.02661201651,121.54928200769001",1974,9157,"日式料理,綜合日式料理"
02-2558-6781,天喜迷你小火鍋(圓環店),0.8,0.7,0.6,11:00~23:00,"25.053869004979997,121.51341601567",215,7142,"鍋類,涮涮鍋"
04-2260-2525,香腸老爸,0.85,0.75,0.7,"13:00~18:00,09:00~12:00","24.12514920232,120.66824941687999",0,1020526,"其他美食,其他美食"
02-8992-5595,喜園風味涮涮鍋,0.9,0.85,0.75,,"25.04888201514,121.44618901939",382,143365,"鍋類,涮涮鍋"
02-2362-0723,好氏研究室,0.6,0.65,0.8,,"25.02144190883,121.53203900698995",257,792556,"咖啡、簡餐、茶,複合式"
02-2367-7133,Ooh Cha Cha 自然食,0.75,0.85,0.7,"11:30~14:30,17:30~19:30","25.02506900488,121.52341830201",276,929842,"素食,西式"
04-2326-2963,隔壁咖啡 Next Door Cafe,0.75,0.8,0.9,,"24.1541070171,120.6594303162",249,978058,"早餐,西式早餐"
02-2351-3323,呂桑食堂,0.7,0.6,0.65,"10:30~14:00,17:30~21:30","25.03144100712,121.52945500967999",301,29747,"中式料理,台菜餐廳"
,貓城印度餅,0.8,0.55,0.35,"14:00~18:30,13:00~19:00","22.61944900179,120.29746001418",50,70001,"亞洲料理,越南料理"
02-2550-6018,Wapasta 義磚義瓦(中山店),0.8,0.9,0.85,"17:30~21:30,11:30~16:30","25.05210300825,121.51971500251001",409,1037968,"異國料理,義式料理"
,MinouMinou Cafe,0.9,0.85,0.85,,"25.01281260021,121.53587460741994",292,965338,"早餐,西式早餐"
02-2996-5591,牆角Corner Walls,0.8,0.8,0.85,,"25.050906702019997,121.44656380364",145,1067078,"早餐,早午餐"
03-356-8777,星上星港式飲茶(桃園創始店),0.75,0.65,0.65,"17:00~22:00,11:00~14:00","25.02224690471,121.30322900552",410,586850,"中式料理,粵菜 港式飲茶"
0976-656-999,炸鷄洋行,0.85,0.75,0.55,,"22.993443018129998,120.19754700526998",61,944740,"速食料理,漢堡、炸雞"
02-8789-6200,非常泰概念餐坊(Neo 19店),0.8,0.75,0.75,,"25.03567501103,121.56790701038001",656,80268,"亞洲料理,泰式料理"
07-823-3579,T.G.I.Friday's 星期五美式餐廳(高雄夢時代店),0.65,0.7,0.75,11:00~22:00,"22.595742016200003,120.30733500228",528,34493,"異國料理,美式料理"
03-339-8680,藝奇ikki新日本料理(桃園南華店),0.85,1.0,0.8,"17:30~22:00,11:30~14:30","24.990563000090003,121.30854301425",739,92608,"日式料理,綜合日式料理"
02-2992-1639,老順香餅店,0.85,0.7,0.5,09:00~23:00,"25.033892000410003,121.4523360108",52,38903,"中式料理,麵食點心"
02-2547-5853,iRO Japanese Cuisine iRO 新日式料理,0.75,0.75,0.7,,"25.05359190372,121.54763501802002",387,952176,"日式料理,綜合日式料理"
02-2100-3013,Cath's Cafe,0.8,0.75,0.95,11:30~21:30,"25.053481412209997,121.52151981009999",355,1054548,"咖啡、簡餐、茶,複合式"
,一品堂IPPIN 精緻涮涮鍋,0.9,0.85,0.8,,"25.018303603819998,121.45926380256",432,1066706,"鍋類,涮涮鍋"
04-2203-9392,瑞典國寶烘培坊,0.75,0.7,0.5,,"24.15097900687,120.67348801333",0,86955,"烘焙、甜點、零食,西點烘焙、麵包"
07-536-7225,鄉園東北酸白菜火鍋,0.8,0.8,0.7,11:00~23:00,"22.60160001515,120.30628301886999",350,71552,"鍋類,其他鍋類"
08-732-4037,侯家滷味,0.75,0.65,0.55,06:30~20:00,"22.67790701773,120.49052101857",101,48316,"其他美食,其他美食"
02-2921-5595,香港成記粥麵專家,0.75,0.55,0.4,09:30~21:30,"25.014241001019997,121.51758500502",106,19511,"中式料理,粵菜 港式飲茶"
03-466-1911,艾蕾蒂法式幸福甜點屋,0.75,0.85,0.75,11:00~22:00,"24.95750900799,121.23914400772999",270,92445,"烘焙、甜點、零食,西點烘焙、麵包"
02-3233-2766,惡燒肉便當,0.85,0.8,0.7,,"25.01531770011,121.51410750462",117,974764,"日式料理,其他日式料理"
04-2220-2728,魔法咖哩,0.8,0.75,0.7,11:00~22:00,"24.1362890028,120.68769100538",250,99889,"日式料理,其他日式料理"
02-2585-3303,老外一品牛肉麵,0.55,0.45,0.5,"11:30~15:30,17:00~21:30","25.065950379525457,121.53050997447156",196,45689,"中式料理,麵食點心"
0982-255-796,阿綿麻糬,0.8,0.8,0.7,,"22.6257002054,120.28246310708997",119,980476,"烘焙、甜點、零食,休閒零食"
02-2389-3233,王記府城肉粽(西寧店),0.9,0.55,0.55,10:00~24:00,"25.04230200439,121.50583700155",91,42978,"小吃,其他小吃"
07-726-7865,魏記麥芽膏餅乾行,0.85,0.6,0.55,,"22.62016401306,120.33104201171",305,49443,"烘焙、甜點、零食,休閒零食"
,散步路徑,0.8,0.65,0.65,13:00~21:30,"22.66176101499,120.30594400359999",66,624472,"冰品、飲料、甜湯,冰淇淋"
,居鳩堂茶屋,0.7,0.5,0.8,"11:00~19:00,11:00~17:00","24.398325011089998,120.76273001966001",377,38782,"中式料理,客家菜"
02-3765-1615,法朵新馬德里鐵板燒,0.7,0.75,0.8,,"25.042464012649997,121.56555201595002",433,626750,"燒烤類,鐵板燒"
02-2778-1967,VEGE CREEK蔬河,0.7,0.65,0.7,"17:00~21:00,12:00~14:00","25.04293890743,121.55502500012",139,618438,"小吃,滷味"
04-2297-0450,東興市魯肉義(漢口店),0.8,0.6,0.45,11:00~05:00,"24.16687800694,120.67673901847999",89,70861,"中式料理,台菜餐廳"
,Lifeberry 貝芮生活,0.9,0.85,0.75,11:00~21:00,"25.0716726277261,121.59233104318018",0,1036904,"其他美食,其他美食"
02-3393-8659,forgood好多咖啡,0.65,0.7,0.7,12:00~22:00,"25.03040390772,121.53002001614992",222,607220,"咖啡、簡餐、茶,咖啡專賣"
02-2279-5553,泰味廚房(新莊中華店),0.65,0.6,0.65,,"25.04473801011,121.45337100740001",227,78388,"亞洲料理,泰式料理"
04-2245-0177,七個小日子,0.8,0.8,0.8,10:00~21:00,"24.203000901379998,120.68634950303",135,931594,"烘焙、甜點、零食,西點烘焙、麵包"
04-2326-1515,薄多義 Bite 2 Eat(公益店),0.8,0.85,0.95,,"24.151017812320003,120.64859971533001",453,1038420,"異國料理,義式料理"
02-2309-3222,方圓涮涮屋(萬大店),0.85,0.7,0.8,11:00~23:00,"25.02389560535,121.50031391102",477,982666,"鍋類,涮涮鍋"
02-2707-8562,通化肉圓,0.75,0.7,0.7,10:00~22:00,"25.03099600265,121.5546320031",80,43909,"小吃,其他小吃"
03-452-6199,吼牛排,0.7,0.7,0.65,11:00~22:00,"24.96059801447,121.22776300772999",323,87095,"異國料理,美式料理"
06-290-6788,福相麻辣香鍋(中華店),0.75,0.85,0.75,16:30~24:00,"22.98024820508,120.22872201314006",0,994228,"鍋類,麻辣火鍋"
02-2962-9260,阿舜牛排,0.7,0.7,0.5,,"25.002373014329997,121.4722930123",134,56216,"小吃,其他小吃"
03-961-5168,駿懷舊餐館,0.75,0.7,0.85,"17:00~22:00,11:00~14:00","24.66944240364,121.76518290088",288,953522,"中式料理,台菜餐廳"
04-2473-2882,Story Home 故事．家 義大利食坊,0.75,0.8,0.75,,"24.13581991399,120.65233300526",251,976536,"異國料理,義式料理"
04-2452-2452,小西藏館,0.8,0.75,0.75,,"24.17530901208,120.64681001927",310,104661,"異國料理,其他異國料理"
02-8771-3988,玩笑亭拉麵 なんつッ亭,0.75,0.65,0.65,"17:30~21:30,11:30~14:30","25.04076320503,121.55237840608",348,1050294,"日式料理,日式麵食專賣"
02-2670-1841,彰鶯肉圓,0.7,0.65,0.6,14:30~18:30,"24.95594000221,121.35192000555001",61,22774,"小吃,其他小吃"
02-2736-6880,RUFOUS 自家烘焙咖啡館,0.85,0.7,0.85,13:00~22:00,"25.02363001602,121.54366800231999",173,36094,"咖啡、簡餐、茶,咖啡專賣"
0977-332-570,品燒碳烤美食(陳平店),0.75,0.8,0.6,17:00~24:00,"24.18469990105977,120.66620081851883",0,936368,"燒烤類,炭烤串燒"
03-352-2214,Momatcha一抹綠日式手作抹茶,0.7,0.7,0.75,13:00~22:00,"25.04318874610167,121.29409331010389",214,932234,"冰品、飲料、甜湯,飲料專賣店"
02-2597-7971,丸林魯肉飯,0.7,0.6,0.6,10:30~21:00,"25.068267016609997,121.52481300948",145,27573,"小吃,滷肉飯"
02-2425-5252,超級狸小路,0.9,0.95,0.95,"16:30~02:00,11:30~15:30,00:00~02:00","25.128865013760002,121.74604800314",477,51963,"燒烤類,炭烤串燒"
02-2331-7370,明星西點麵包,0.75,0.6,0.6,08:30~20:30,"25.04419401981,121.5127050071",271,47090,"異國料理,其他異國料理"
04-2329-5911,金色三麥(台中誠品店),0.7,0.7,0.75,"00:00~01:00,11:00~22:00","24.151040003699997,120.66384801085",525,42572,"主題特色餐廳,啤酒屋"
04-2523-1667,東豐竹蜻蜓健康休閒庭園(一店),1.0,0.9,0.85,,"24.27365300479,120.74805400573",375,89008,"燒烤類,炭烤串燒"
02-2175-3355,瓦城泰國料理(美麗華店),0.8,0.75,0.7,"17:30~22:00,11:30~14:30","25.08347056373516,121.5567141008037",627,9554,"亞洲料理,泰式料理"
03-955-2682,差不多御藏私坊,0.8,0.75,0.75,"10:00~14:00,16:30~22:00","24.68777561588,121.76583411997001",662,992698,"主題特色餐廳,其它主題餐廳"
05-271-3939,焱鬼鍋燒專門店,0.7,0.7,0.75,"16:30~20:30,11:00~14:00","23.482583912520003,120.46259781495999",107,970506,"鍋類,其他鍋類"
03-425-0251,中壢 Holiday Cafe,0.75,0.65,0.8,,"24.96575701628,121.22360100418",276,122887,"咖啡、簡餐、茶,咖啡專賣"
03-931-5932,正常鮮肉小籠湯包,0.8,0.5,0.4,"15:30~19:00,06:30~12:30","24.750757119520003,121.75624601544003",67,49995,"中式料理,麵食點心"
05-587-0925,in.siluo 西螺加溫刀,0.85,0.8,0.8,,"23.72653600726,120.48961801089999",0,149083,"烘焙、甜點、零食,休閒零食"
05-783-3779,日興堂,0.85,0.7,0.7,07:00~23:00,"23.56467301154,120.30388701625",210,47549,"烘焙、甜點、零食,西點烘焙、麵包"
02-2765-2596,Emack and Bolio's Taiwan(誠品信義店),0.85,0.85,0.75,11:00~23:00,"25.03948120218,121.56584681638",195,1068320,"冰品、飲料、甜湯,冰淇淋"
0934-141-367,甘味坊 芭樂嫂日式茶屋,0.55,0.5,0.75,,"25.17130501185,121.53382701706997",139,601564,"咖啡、簡餐、茶,複合式"
02-2981-2545,里約歐義廚房,0.7,0.7,0.75,10:30~23:00,"25.062364017889998,121.49766900621",417,18944,"異國料理,義式料理"
04-2452-2215,造堡,0.75,0.75,0.7,"11:00~14:30,17:00~21:30","24.17488901953,120.64470900815",206,79132,"速食料理,漢堡、炸雞"
02-2511-7275,天香回味養生煮(南京店總店),0.8,0.65,0.65,"17:00~24:00,11:30~14:30","25.052061009779997,121.52329100152",827,16125,"主題特色餐廳,食補藥膳餐廳"
04-2310-8102,偷偷 Toutou Cuisine,0.75,0.65,0.8,,"24.15732900784,120.65756001872",398,995138,"異國料理,法式料理"
02-2720-1230,台北君悅酒店-Irodori彩日本料理,0.6,0.7,0.7,"18:00~21:30,11:30~14:30","25.03566500839,121.56266400523",1244,8975,"buffet自助餐,日式"
02-2936-5566,焱鬼鍋燒專門店(文山三番店),0.8,0.8,0.8,"17:00~21:00,11:30~14:00","25.04214070406,121.51987161768",195,1023606,"鍋類,其他鍋類"
04-2626-9001,心之味食品(台中門市),0.8,0.75,0.7,08:30~17:30,"24.2736950078,120.56622300046",0,107801,"烘焙、甜點、零食,休閒零食"
04-2305-1905,溫馨小屋(向上店),0.8,0.7,0.7,7:00~21:00,"24.147902002229998,120.66079200663",120,71945,"咖啡、簡餐、茶,複合式"
02-2462-6688,王記天婦羅(基隆廟口16攤),0.6,0.6,0.5,11:00~24:00,"25.12853700771,121.74327900896",33,39334,"小吃,其他小吃"
02-2627-5581,布克湖義式坊,0.8,0.7,0.7,,"25.076842003979998,121.58057101804",170,34610,"異國料理,義式料理"
02-8258-3868,楊家紅豆餅,0.8,0.5,0.45,11:30~19:00,"25.025550011969997,121.47125401033",31,51297,"小吃,其他小吃"
04-2389-9859,研香所,0.95,1.0,1.0,10:30~21:00,"24.13846741375,120.63966461886001",287,1010230,"咖啡、簡餐、茶,複合式"
02-7737-3996,SUKI-YA 壽喜屋(信義ATT店),0.55,0.45,0.55,11:30~22:00,"25.03561500699,121.56613100156",395,110814,"鍋類,壽喜燒"
02-2748-8852,漾漾好食餐廳(東興店),0.8,0.85,0.95,10:00~22:00,"25.04934491458,121.56533431550001",400,1039838,"異國料理,其他異國料理"
02-2796-7076,義式屋古拉爵 Café Grazie(內湖店),0.8,0.75,0.85,,"25.06124400365,121.57817001466",419,32283,"異國料理,義式料理"
07-215-0555,乾杯燒肉居酒屋(五福店),0.8,0.8,0.75,11:00~23:30,"22.62354731491,120.30140681159",622,931602,"燒烤類,日式燒肉"
02-2775-2679,弗列斯 Fresh House,0.7,0.65,0.65,,"25.042662210819998,121.5542388139",124,1014008,"咖啡、簡餐、茶,複合式"
06-228-2038,鵪鶉鹹派,0.75,0.7,0.75,09:00~17:00,"22.98921100355,120.20801900193",241,74943,"烘焙、甜點、零食,西點烘焙、麵包"
04-2526-6919,金鈴波士頓派,0.85,0.85,0.85,,"24.24305101597,120.72179400103",231,75800,"烘焙、甜點、零食,西點烘焙、麵包"
04-2254-9588,HOPS 精釀啤酒餐酒館 restaurant & beers,0.5,0.65,0.9,,"24.16525720717,120.64370831507",383,1149860,"異國料理,美式料理"
02-2321-9435,小茅屋,0.65,0.6,0.45,,"25.031626506600002,121.52887121572999",109,619534,"小吃,其他小吃"
02-2932-9455,龍丼亭,0.7,0.65,0.6,,"25.000084019400003,121.55522940840002",139,627018,"日式料理,其他日式料理"
02-8786-1234,欣葉台菜(信義新天地A9),0.7,0.65,0.7,11:00~22:00,"25.036018014579998,121.56657501776",873,91676,"中式料理,台菜餐廳"
02-8921-1222,食堂屋,0.9,0.85,0.7,"17:00~21:00,11:00~14:00","25.000372015889997,121.50840201983",196,44091,"日式料理,其他日式料理"
